// ID;CLIENTEID;PRODUCTO;CATEGORIA;PRECIO;CORREO
2755;2755;SANDARED;Tables & desks;345.0;leaguel255@gmail.com
2756;2756;BEKANT;Tables & desks;1370.0;leaguel255@gmail.com
2757;2757;ADILS;Tables & desks;15.0;leaguel255@gmail.com
2758;2758;ASKVOLL;Tables & desks;175.0;leaguel255@gmail.com
2759;2759;GUALÖV;Tables & desks;275.0;leaguel255@gmail.com
2760;2760;LINNMON;Tables & desks;51.0;leaguel255@gmail.com
2761;2761;INGATORP;Tables & desks;595.0;leaguel255@gmail.com
2762;2762;ALEX;Tables & desks;345.0;leaguel255@gmail.com
2763;2763;KULLABERG;Tables & desks;695.0;leaguel255@gmail.com
2764;2764;LISTERBY;Tables & desks;395.0;leaguel255@gmail.com
2765;2765;LISTERBY;Tables & desks;495.0;leaguel255@gmail.com
2766;2766;ANVÄNDBAR;Tables & desks;476.0;leaguel255@gmail.com
2767;2767;LJUV;Tables & desks;195.0;leaguel255@gmail.com
2768;2768;VILTO;Tables & desks;87.0;leaguel255@gmail.com
2769;2769;LISABO;Tables & desks;695.0;leaguel255@gmail.com
2770;2770;HAVSTA;Tables & desks;595.0;leaguel255@gmail.com
2771;2771;KLIMPEN;Tables & desks;1590.0;leaguel255@gmail.com
2772;2772;HAVSTA;Tables & desks;495.0;leaguel255@gmail.com
2773;2773;LINNMON / ODDVALD;Tables & desks;255.0;leaguel255@gmail.com
2774;2774;PÅHL;Tables & desks;395.0;leaguel255@gmail.com
2775;2775;LINNMON / ALEX;Tables & desks;356.0;leaguel255@gmail.com
2776;2776;MALM;Tables & desks;165.0;leaguel255@gmail.com
2777;2777;BYLLAN;Tables & desks;69.0;leaguel255@gmail.com
2778;2778;LERHAMN;Tables & desks;299.0;leaguel255@gmail.com
2779;2779;VIGGJA;Tables & desks;99.0;leaguel255@gmail.com
2780;2780;SVALNÄS;Tables & desks;620.0;leaguel255@gmail.com
2781;2781;LJUV;Tables & desks;345.0;leaguel255@gmail.com
2782;2782;TYSSEDAL;Tables & desks;925.0;leaguel255@gmail.com
2783;2783;LERBERG;Tables & desks;45.0;leaguel255@gmail.com
2784;2784;BESTÅ BURS;Tables & desks;895.0;leaguel255@gmail.com
2785;2785;GERTON;Tables & desks;395.0;leaguel255@gmail.com
2786;2786;GLASHOLM / ALEX;Tables & desks;965.0;leaguel255@gmail.com
2787;2787;LINNMON / GODVIN;Tables & desks;275.0;leaguel255@gmail.com
2788;2788;SVALSTA;Tables & desks;399.0;leaguel255@gmail.com
2789;2789;BEKANT;Tables & desks;49.0;leaguel255@gmail.com
2790;2790;SYVDE;Tables & desks;595.0;leaguel255@gmail.com
2791;2791;SUNDSTA;Tables & desks;345.0;leaguel255@gmail.com
2792;2792;MALMSTA;Tables & desks;595.0;leaguel255@gmail.com
2793;2793;ARKELSTORP;Tables & desks;595.0;leaguel255@gmail.com
2794;2794;ÖNSKLIG;Tables & desks;59.0;leaguel255@gmail.com
2795;2795;SONGESAND;Tables & desks;155.0;leaguel255@gmail.com
2796;2796;MELLTORP / TEODORES;Tables & desks;289.0;leaguel255@gmail.com
2797;2797;FUSION;Tables & desks;1196.0;leaguel255@gmail.com
2798;2798;LISABO;Tables & desks;745.0;leaguel255@gmail.com
2799;2799;KRAGSTA;Tables & desks;595.0;leaguel255@gmail.com
2800;2800;FINNVARD;Tables & desks;160.0;leaguel255@gmail.com
2801;2801;SUNDVIK;Tables & desks;175.0;leaguel255@gmail.com
2802;2802;SETSKOG;Tables & desks;159.0;leaguel255@gmail.com
2803;2803;TINGBY;Tables & desks;199.0;leaguel255@gmail.com
2804;2804;NORDEN;Tables & desks;899.0;leaguel255@gmail.com
2805;2805;LISTERBY;Tables & desks;695.0;leaguel255@gmail.com
2806;2806;PÅHL;Tables & desks;295.0;leaguel255@gmail.com
2807;2807;LINNMON / GODVIN;Tables & desks;151.0;leaguel255@gmail.com
2808;2808;RYDEBÄCK;Tables & desks;495.0;leaguel255@gmail.com
2809;2809;LERHAMN;Tables & desks;399.0;leaguel255@gmail.com
2810;2810;RESÖ;Tables & desks;205.0;leaguel255@gmail.com
2811;2811;VEJMON;Tables & desks;345.0;leaguel255@gmail.com
2812;2812;TINGBY;Tables & desks;149.0;leaguel255@gmail.com
2813;2813;INGATORP / INGOLF;Tables & desks;2615.0;leaguel255@gmail.com
2814;2814;GLASHOLM / ALEX;Tables & desks;1035.0;leaguel255@gmail.com
2815;2815;SUMMERA;Tables & desks;45.0;leaguel255@gmail.com
2816;2816;GAMLARED;Tables & desks;395.0;leaguel255@gmail.com
2817;2817;BEKANT;Tables & desks;1325.0;leaguel255@gmail.com
2818;2818;GAMLARED / LERHAMN;Tables & desks;685.0;leaguel255@gmail.com
2819;2819;LINNMON / LERBERG;Tables & desks;265.0;leaguel255@gmail.com
2820;2820;KNOTTEN;Tables & desks;556.0;leaguel255@gmail.com
2821;2821;BEKANT;Tables & desks;1389.0;leaguel255@gmail.com
2822;2822;KLIMPEN / LALLE;Tables & desks;775.0;leaguel255@gmail.com
2823;2823;GERTON;Tables & desks;1285.0;leaguel255@gmail.com
2824;2824;LINNMON / GODVIN;Tables & desks;376.0;leaguel255@gmail.com
2825;2825;TYSSEDAL;Tables & desks;325.0;leaguel255@gmail.com
2826;2826;MICKE;Tables & desks;175.0;leaguel255@gmail.com
2827;2827;TRULSTORP;Tables & desks;645.0;leaguel255@gmail.com
2828;2828;LINNMON;Tables & desks;225.0;leaguel255@gmail.com
2829;2829;SUNDVIK;Tables & desks;140.0;leaguel255@gmail.com
2830;2830;LINNMON / ALEX;Tables & desks;550.0;leaguel255@gmail.com
2831;2831;BJURSTA;Tables & desks;225.0;leaguel255@gmail.com
2832;2832;MELLTORP / NILSOVE;Tables & desks;889.0;leaguel255@gmail.com
2833;2833;BEKANT;Tables & desks;110.0;leaguel255@gmail.com
2834;2834;ODDVALD;Tables & desks;75.0;leaguel255@gmail.com
2835;2835;LINNMON;Tables & desks;15.0;leaguel255@gmail.com
2836;2836;KLIMPEN;Tables & desks;1465.0;leaguel255@gmail.com
2837;2837;MÖJLIGHET;Tables & desks;15.0;leaguel255@gmail.com
2838;2838;IKEA PS 2017;Tables & desks;346.5;leaguel255@gmail.com
2839;2839;HEMNES;Tables & desks;1196.0;leaguel255@gmail.com
2840;2840;LISABO;Tables & desks;545.0;leaguel255@gmail.com
2841;2841;SLÄKT;Tables & desks;295.0;leaguel255@gmail.com
2842;2842;LINNMON / OLOV;Tables & desks;375.0;leaguel255@gmail.com
2843;2843;VÄDRA;Tables & desks;95.0;leaguel255@gmail.com
2844;2844;OLOV;Tables & desks;50.0;leaguel255@gmail.com
2845;2845;INGATORP;Tables & desks;595.0;leaguel255@gmail.com
2846;2846;LINNMON;Tables & desks;105.0;leaguel255@gmail.com
2847;2847;LINNMON / ALEX;Tables & desks;490.0;leaguel255@gmail.com
2848;2848;PÅHL;Tables & desks;420.0;leaguel255@gmail.com
2849;2849;BEKANT;Tables & desks;500.0;leaguel255@gmail.com
2850;2850;MELLTORP / MARIUS;Tables & desks;149.0;leaguel255@gmail.com
2851;2851;TRANARÖ;Tables & desks;95.0;leaguel255@gmail.com
2852;2852;MELLTORP / NISSE;Tables & desks;197.0;leaguel255@gmail.com
2853;2853;NORRÅKER;Tables & desks;596.0;leaguel255@gmail.com
2854;2854;SUNDVIK;Tables & desks;796.0;leaguel255@gmail.com
2855;2855;HILVER;Tables & desks;345.0;leaguel255@gmail.com
2856;2856;GODVIN;Tables & desks;25.0;leaguel255@gmail.com
2857;2857;EKET;Tables & desks;80.0;leaguel255@gmail.com
2858;2858;LINNMON / KRILLE;Tables & desks;405.0;leaguel255@gmail.com
2859;2859;MAMMUT;Tables & desks;129.0;leaguel255@gmail.com
2860;2860;SMÅGÖRA;Tables & desks;370.0;leaguel255@gmail.com
2861;2861;ALEX;Tables & desks;275.0;leaguel255@gmail.com
2862;2862;HAVSTA;Tables & desks;445.0;leaguel255@gmail.com
2863;2863;TOMMARYD;Tables & desks;695.0;leaguel255@gmail.com
2864;2864;MAMMUT;Tables & desks;129.0;leaguel255@gmail.com
2865;2865;TÄRENDÖ / GUNDE;Tables & desks;245.0;leaguel255@gmail.com
2866;2866;SMÅGÖRA;Tables & desks;275.0;leaguel255@gmail.com
2867;2867;BJÖRKSNÄS;Tables & desks;395.0;leaguel255@gmail.com
2868;2868;LALLE;Tables & desks;75.0;leaguel255@gmail.com
2869;2869;NORRÅKER;Tables & desks;395.0;leaguel255@gmail.com
2870;2870;NYBODA;Tables & desks;275.0;leaguel255@gmail.com
2871;2871;LINNMON / ODDVALD;Tables & desks;325.0;leaguel255@gmail.com
2872;2872;BEKANT;Tables & desks;905.0;leaguel255@gmail.com
2873;2873;BEKANT;Tables & desks;2950.0;leaguel255@gmail.com
2874;2874;HEMNES;Tables & desks;375.0;leaguel255@gmail.com
2875;2875;LERHAMN;Tables & desks;979.0;leaguel255@gmail.com
2876;2876;SANDARED;Tables & desks;445.0;leaguel255@gmail.com
2877;2877;BEKANT;Tables & desks;1495.0;leaguel255@gmail.com
2878;2878;KLIMPEN;Tables & desks;345.0;leaguel255@gmail.com
2879;2879;PÅHL;Tables & desks;425.0;leaguel255@gmail.com
2880;2880;LINNMON / GODVIN;Tables & desks;275.0;leaguel255@gmail.com
2881;2881;MÖCKELBY;Tables & desks;2495.0;leaguel255@gmail.com
2882;2882;IDÅSEN;Tables & desks;2995.0;leaguel255@gmail.com
2883;2883;EKEDALEN / HENRIKSDAL;Tables & desks;2765.0;leaguel255@gmail.com
2884;2884;HILVER;Tables & desks;100.0;leaguel255@gmail.com
2885;2885;LINNMON / ADILS;Tables & desks;175.0;leaguel255@gmail.com
2886;2886;LINNMON / KRILLE;Tables & desks;475.0;leaguel255@gmail.com
2887;2887;LINNMON / LALLE;Tables & desks;475.0;leaguel255@gmail.com
2888;2888;MAMMUT;Tables & desks;149.0;leaguel255@gmail.com
2889;2889;LERHAMN;Tables & desks;589.0;leaguel255@gmail.com
2890;2890;FREDDE;Tables & desks;1095.0;leaguel255@gmail.com
2891;2891;MELLTORP / TEODORES;Tables & desks;579.0;leaguel255@gmail.com
2892;2892;LISABO;Tables & desks;295.0;leaguel255@gmail.com
2893;2893;BEKANT;Tables & desks;1120.0;leaguel255@gmail.com
2894;2894;VANGSTA;Tables & desks;545.0;leaguel255@gmail.com
2895;2895;MELLTORP / NISSE;Tables & desks;297.0;leaguel255@gmail.com
2896;2896;TYSSEDAL;Tables & desks;395.0;leaguel255@gmail.com
2897;2897;STOCKHOLM 2017;Tables & desks;516.0;leaguel255@gmail.com
2898;2898;MÖRBYLÅNGA;Tables & desks;2495.0;leaguel255@gmail.com
2899;2899;INGATORP;Tables & desks;595.0;leaguel255@gmail.com
2900;2900;SKARSTA;Tables & desks;1000.0;leaguel255@gmail.com
2901;2901;SKÖTSAM;Tables & desks;25.0;leaguel255@gmail.com
2902;2902;LISABO / LEIFARNE;Tables & desks;1675.0;leaguel255@gmail.com
2903;2903;KLIMPEN;Tables & desks;1540.0;leaguel255@gmail.com
2904;2904;BEKANT;Tables & desks;939.0;leaguel255@gmail.com
2905;2905;VÄDRA;Tables & desks;30.0;leaguel255@gmail.com
2906;2906;KLIMPEN;Tables & desks;200.0;leaguel255@gmail.com
2907;2907;ARKELSTORP;Tables & desks;795.0;leaguel255@gmail.com
2908;2908;ÖVRARYD;Tables & desks;635.0;leaguel255@gmail.com
2909;2909;TORSKLINT;Tables & desks;100.0;leaguel255@gmail.com
2910;2910;BEKANT;Tables & desks;675.0;leaguel255@gmail.com
2911;2911;BEKANT;Tables & desks;1769.0;leaguel255@gmail.com
2912;2912;BEKANT;Tables & desks;6180.0;leaguel255@gmail.com
2913;2913;MÖCKELBY / HENRIKSDAL;Tables & desks;4265.0;leaguel255@gmail.com
2914;2914;ARKELSTORP;Tables & desks;945.0;leaguel255@gmail.com
2915;2915;STUVA / FRITIDS;Tables & desks;810.0;leaguel255@gmail.com
2916;2916;INGATORP;Tables & desks;695.0;leaguel255@gmail.com
2917;2917;VIKHAMMER;Tables & desks;395.0;leaguel255@gmail.com
2918;2918;EKEDALEN;Tables & desks;795.0;leaguel255@gmail.com
2919;2919;STUVA;Tables & desks;545.0;leaguel255@gmail.com
2920;2920;HILVER / LERBERG;Tables & desks;435.0;leaguel255@gmail.com
2921;2921;SKOGSTA / NORRARYD;Tables & desks;3555.0;leaguel255@gmail.com
2922;2922;LINNMON / LERBERG;Tables & desks;175.0;leaguel255@gmail.com
2923;2923;LINNMON / ADILS;Tables & desks;145.0;leaguel255@gmail.com
2924;2924;BEKANT;Tables & desks;1255.0;leaguel255@gmail.com
2925;2925;BJURSTA;Tables & desks;1195.0;leaguel255@gmail.com
2926;2926;KALLAX;Tables & desks;755.0;leaguel255@gmail.com
2927;2927;MÖRBYLÅNGA / BALTSAR;Tables & desks;6065.0;leaguel255@gmail.com
2928;2928;GLASHOLM / ODDVALD;Tables & desks;495.0;leaguel255@gmail.com
2929;2929;LINNMON / OLOV;Tables & desks;351.0;leaguel255@gmail.com
2930;2930;YPPERLIG;Tables & desks;275.0;leaguel255@gmail.com
2931;2931;BEKANT;Tables & desks;6614.0;leaguel255@gmail.com
2932;2932;SVALNÄS;Tables & desks;1840.0;leaguel255@gmail.com
2933;2933;KLIMPEN;Tables & desks;1315.0;leaguel255@gmail.com
2934;2934;INGATORP / INGOLF;Tables & desks;2725.0;leaguel255@gmail.com
2935;2935;LINNMON / KRILLE;Tables & desks;385.0;leaguel255@gmail.com
2936;2936;BEKANT;Tables & desks;6024.0;leaguel255@gmail.com
2937;2937;BEKANT;Tables & desks;1039.0;leaguel255@gmail.com
2938;2938;BEKANT;Tables & desks;2375.0;leaguel255@gmail.com
2939;2939;LINNMON / ADILS;Tables & desks;235.0;leaguel255@gmail.com
2940;2940;INGATORP;Tables & desks;945.0;leaguel255@gmail.com
2941;2941;MELLTORP / ADDE;Tables & desks;359.0;leaguel255@gmail.com
2942;2942;EKET;Tables & desks;94.0;leaguel255@gmail.com
2943;2943;LINNMON;Tables & desks;195.0;leaguel255@gmail.com
2944;2944;LINNMON / OLOV;Tables & desks;285.0;leaguel255@gmail.com
2945;2945;FLISAT;Tables & desks;449.0;leaguel255@gmail.com
2946;2946;GAMLARED / STEFAN;Tables & desks;565.0;leaguel255@gmail.com
2947;2947;GERTON;Tables & desks;80.0;leaguel255@gmail.com
2948;2948;NORDLI;Tables & desks;425.0;leaguel255@gmail.com
2949;2949;LINNMON / GODVIN;Tables & desks;205.0;leaguel255@gmail.com
2950;2950;BEKANT;Tables & desks;1294.0;leaguel255@gmail.com
2951;2951;PÅHL;Tables & desks;325.0;leaguel255@gmail.com
2952;2952;BEKANT;Tables & desks;1325.0;leaguel255@gmail.com
2953;2953;NORRÅKER / NORRARYD;Tables & desks;915.0;leaguel255@gmail.com
2954;2954;SMÅGÖRA;Tables & desks;465.0;leaguel255@gmail.com
2955;2955;GAMLEBY;Tables & desks;2475.0;leaguel255@gmail.com
2956;2956;LINNMON / FINNVARD;Tables & desks;495.0;leaguel255@gmail.com
2957;2957;KLIMPEN;Tables & desks;2285.0;leaguel255@gmail.com
2958;2958;EKEDALEN;Tables & desks;796.0;leaguel255@gmail.com
2959;2959;GERTON;Tables & desks;715.0;leaguel255@gmail.com
2960;2960;INGATORP / HENRIKSDAL;Tables & desks;2625.0;leaguel255@gmail.com
2961;2961;IDÅSEN;Tables & desks;2845.0;leaguel255@gmail.com
2962;2962;BEKANT;Tables & desks;825.0;leaguel255@gmail.com
2963;2963;BEKANT;Tables & desks;6028.0;leaguel255@gmail.com
2964;2964;ÅMLIDEN / KRILLE;Tables & desks;595.0;leaguel255@gmail.com
2965;2965;BEKANT;Tables & desks;875.0;leaguel255@gmail.com
2966;2966;LINNMON / OLOV;Tables & desks;415.0;leaguel255@gmail.com
2967;2967;BEKANT;Tables & desks;2920.0;leaguel255@gmail.com
2968;2968;ALVARET;Tables & desks;95.0;leaguel255@gmail.com
2969;2969;EKEDALEN / ODGER;Tables & desks;1975.0;leaguel255@gmail.com
2970;2970;EKEDALEN / BERNHARD;Tables & desks;5465.0;leaguel255@gmail.com
2971;2971;SLÄHULT;Tables & desks;615.0;leaguel255@gmail.com
2972;2972;RYDEBÄCK;Tables & desks;300.0;leaguel255@gmail.com
2973;2973;LINNMON / ALEX;Tables & desks;430.0;leaguel255@gmail.com
2974;2974;LINNMON / KRILLE;Tables & desks;475.0;leaguel255@gmail.com
2975;2975;INGATORP / INGOLF;Tables & desks;1725.0;leaguel255@gmail.com
2976;2976;LEN;Tables & desks;89.0;leaguel255@gmail.com
2977;2977;LERHAMN;Tables & desks;299.0;leaguel255@gmail.com
2978;2978;SKOGSTA;Tables & desks;1995.0;leaguel255@gmail.com
2979;2979;LISABO;Tables & desks;395.0;leaguel255@gmail.com
2980;2980;SKOGSTORP;Tables & desks;1795.0;leaguel255@gmail.com
2981;2981;LINNMON / ADILS;Tables & desks;235.0;leaguel255@gmail.com
2982;2982;IDÅSEN;Tables & desks;1295.0;leaguel255@gmail.com
2983;2983;MARKERAD;Tables & desks;837.0;leaguel255@gmail.com
2984;2984;EKEDALEN / EKEDALEN;Tables & desks;2375.0;leaguel255@gmail.com
2985;2985;KRILLE;Tables & desks;75.0;leaguel255@gmail.com
2986;2986;MELLTORP / JANINGE;Tables & desks;1099.0;leaguel255@gmail.com
2987;2987;NORRÅKER;Tables & desks;595.0;leaguel255@gmail.com
2988;2988;TINGBY;Tables & desks;995.0;leaguel255@gmail.com
2989;2989;BEKANT;Tables & desks;1295.0;leaguel255@gmail.com
2990;2990;IDÅSEN;Tables & desks;1590.0;leaguel255@gmail.com
2991;2991;ÅMLIDEN / OLOV;Tables & desks;495.0;leaguel255@gmail.com
2992;2992;LISABO / RÖNNINGE;Tables & desks;2075.0;leaguel255@gmail.com
2993;2993;EKEDALEN / ODGER;Tables & desks;1975.0;leaguel255@gmail.com
2994;2994;YPPERLIG;Tables & desks;665.0;leaguel255@gmail.com
2995;2995;BEKANT;Tables & desks;844.0;leaguel255@gmail.com
2996;2996;NORRÅKER / RÖNNINGE;Tables & desks;1085.0;leaguel255@gmail.com
2997;2997;LINNMON / LERBERG;Tables & desks;265.0;leaguel255@gmail.com
2998;2998;BEKANT;Tables & desks;4240.0;leaguel255@gmail.com
2999;2999;BEKANT;Tables & desks;1850.0;leaguel255@gmail.com
3000;3000;BEKANT;Tables & desks;925.0;leaguel255@gmail.com
3001;3001;EKEDALEN;Tables & desks;995.0;leaguel255@gmail.com
3002;3002;INGATORP / INGATORP;Tables & desks;3225.0;leaguel255@gmail.com
3003;3003;INGATORP / INGOLF;Tables & desks;3015.0;leaguel255@gmail.com
3004;3004;INGATORP / INGATORP;Tables & desks;2725.0;leaguel255@gmail.com
3005;3005;MÖRBYLÅNGA / LEIFARNE;Tables & desks;3075.0;leaguel255@gmail.com
3006;3006;GERTON / TORSKLINT;Tables & desks;795.0;leaguel255@gmail.com
3007;3007;EKEDALEN / BERNHARD;Tables & desks;5465.0;leaguel255@gmail.com
3008;3008;BEKANT;Tables & desks;1105.0;leaguel255@gmail.com
3009;3009;NORDVIKEN / NORDVIKEN;Tables & desks;3345.0;leaguel255@gmail.com
3010;3010;BEKANT;Tables & desks;495.0;leaguel255@gmail.com
3011;3011;BEKANT;Tables & desks;2100.0;leaguel255@gmail.com
3012;3012;LINNMON / GODVIN;Tables & desks;410.0;leaguel255@gmail.com
3013;3013;INGATORP / INGOLF;Tables & desks;2615.0;leaguel255@gmail.com
3014;3014;NORDVIKEN;Tables & desks;1995.0;leaguel255@gmail.com
3015;3015;EKEDALEN / LEIFARNE;Tables & desks;1575.0;leaguel255@gmail.com
3016;3016;TINGBY / NILSOVE;Tables & desks;2575.0;leaguel255@gmail.com
3017;3017;BEKANT;Tables & desks;237.0;leaguel255@gmail.com
3018;3018;LINNMON / ALVARET;Tables & desks;555.0;leaguel255@gmail.com
3019;3019;BEKANT;Tables & desks;6608.0;leaguel255@gmail.com
3020;3020;ÖVRARYD / JANINGE;Tables & desks;1535.0;leaguel255@gmail.com
3021;3021;LINNMON / GODVIN;Tables & desks;440.0;leaguel255@gmail.com
3022;3022;BEKANT;Tables & desks;3664.0;leaguel255@gmail.com
3023;3023;LINNMON / ALEX;Tables & desks;420.0;leaguel255@gmail.com
3024;3024;INGATORP / INGATORP;Tables & desks;3225.0;leaguel255@gmail.com
3025;3025;BEKANT;Tables & desks;545.0;leaguel255@gmail.com
3026;3026;NORRÅKER / RÖNNINGE;Tables & desks;1976.0;leaguel255@gmail.com
3027;3027;NORDVIKEN / NORRARYD;Tables & desks;2535.0;leaguel255@gmail.com
3028;3028;STENSELE;Tables & desks;550.0;leaguel255@gmail.com
3029;3029;FLISAT;Tables & desks;349.0;leaguel255@gmail.com
3030;3030;SUNDVIK;Tables & desks;995.0;leaguel255@gmail.com
3031;3031;EKEDALEN / EKEDALEN;Tables & desks;1695.0;leaguel255@gmail.com
3032;3032;NORBERG / NISSE;Tables & desks;324.0;leaguel255@gmail.com
3033;3033;LERHAMN;Tables & desks;399.0;leaguel255@gmail.com
3034;3034;EKEDALEN / EKEDALEN;Tables & desks;2345.0;leaguel255@gmail.com
3035;3035;EKEDALEN;Tables & desks;995.0;leaguel255@gmail.com
3036;3036;GULLIVER;Tables & desks;795.0;leaguel255@gmail.com
3037;3037;EKEDALEN / EKEDALEN;Tables & desks;2345.0;leaguel255@gmail.com
3038;3038;LANEBERG;Tables & desks;695.0;leaguel255@gmail.com
3039;3039;EKEDALEN;Tables & desks;795.0;leaguel255@gmail.com
3040;3040;STUVA / FÖLJA;Tables & desks;825.0;leaguel255@gmail.com
3041;3041;LANEBERG;Tables & desks;695.0;leaguel255@gmail.com
3042;3042;IKEA PS 2012 / TEODORES;Tables & desks;1085.0;leaguel255@gmail.com
3043;3043;NORDEN / RÅSKOG;Tables & desks;1067.0;leaguel255@gmail.com
3044;3044;SVALNÄS;Tables & desks;660.0;leaguel255@gmail.com
3045;3045;VANGSTA;Tables & desks;495.0;leaguel255@gmail.com
3046;3046;TORSBY;Tables & desks;895.0;leaguel255@gmail.com
3047;3047;EKEDALEN;Tables & desks;795.0;leaguel255@gmail.com
3048;3048;BEKANT;Tables & desks;2645.0;leaguel255@gmail.com
3049;3049;LINNMON / KRILLE;Tables & desks;385.0;leaguel255@gmail.com
3050;3050;MÖRBYLÅNGA;Tables & desks;2295.0;leaguel255@gmail.com
3051;3051;VÄSTANBY;Tables & desks;1315.0;leaguel255@gmail.com
3052;3052;IDÅSEN;Tables & desks;450.0;leaguel255@gmail.com
3053;3053;EKEDALEN / EKEDALEN;Tables & desks;1640.0;leaguel255@gmail.com
3054;3054;IDÅSEN;Tables & desks;845.0;leaguel255@gmail.com
3055;3055;EKEDALEN;Tables & desks;995.0;leaguel255@gmail.com
3056;3056;MELLTORP / TEODORES;Tables & desks;249.0;leaguel255@gmail.com
3057;3057;SKARSTA;Tables & desks;1095.0;leaguel255@gmail.com
3058;3058;IKEA PS 2012;Tables & desks;895.0;leaguel255@gmail.com
3059;3059;GLASHOLM;Tables & desks;345.0;leaguel255@gmail.com
3060;3060;EKEDALEN / EKEDALEN;Tables & desks;2176.0;leaguel255@gmail.com
3061;3061;INGATORP / INGOLF;Tables & desks;2725.0;leaguel255@gmail.com
3062;3062;BEKANT;Tables & desks;1350.0;leaguel255@gmail.com
3063;3063;GAMLEBY;Tables & desks;1295.0;leaguel255@gmail.com
3064;3064;KLIMPEN;Tables & desks;495.0;leaguel255@gmail.com
3065;3065;GERTON;Tables & desks;775.0;leaguel255@gmail.com
3066;3066;BEKANT;Tables & desks;1044.0;leaguel255@gmail.com
3067;3067;IDÅSEN;Tables & desks;600.0;leaguel255@gmail.com
3068;3068;YPPERLIG / NILSOVE;Tables & desks;2575.0;leaguel255@gmail.com
3069;3069;VÄSTANÅ;Tables & desks;595.0;leaguel255@gmail.com
3070;3070;MÖRBYLÅNGA / TOSSBERG;Tables & desks;5465.0;leaguel255@gmail.com
3071;3071;STENSELE;Tables & desks;450.0;leaguel255@gmail.com
3072;3072;SVALNÄS;Tables & desks;1830.0;leaguel255@gmail.com
3073;3073;LISABO;Tables & desks;695.0;leaguel255@gmail.com
3074;3074;STENSELE;Tables & desks;450.0;leaguel255@gmail.com
3075;3075;LINNMON / OLOV;Tables & desks;375.0;leaguel255@gmail.com
3076;3076;LINNMON / KRILLE;Tables & desks;265.0;leaguel255@gmail.com
3077;3077;BEKANT;Tables & desks;2875.0;leaguel255@gmail.com
3078;3078;KLIMPEN;Tables & desks;2585.0;leaguel255@gmail.com
3079;3079;INGATORP / INGATORP;Tables & desks;2725.0;leaguel255@gmail.com
3080;3080;MÖRBYLÅNGA / VOLFGANG;Tables & desks;4745.0;leaguel255@gmail.com
3081;3081;LISABO / ODGER;Tables & desks;1875.0;leaguel255@gmail.com
3082;3082;BEKANT;Tables & desks;3304.0;leaguel255@gmail.com
3083;3083;LINNMON / LERBERG;Tables & desks;330.0;leaguel255@gmail.com
3084;3084;ÅMLIDEN;Tables & desks;295.0;leaguel255@gmail.com
3085;3085;SLÄHULT/DALSHULT / LEIFARNE;Tables & desks;1975.0;leaguel255@gmail.com
3086;3086;MÖRBYLÅNGA / LEIFARNE;Tables & desks;3665.0;leaguel255@gmail.com
3087;3087;VANGSTA / TEODORES;Tables & desks;845.0;leaguel255@gmail.com
3088;3088;NORRÅKER / NORRÅKER;Tables & desks;1266.0;leaguel255@gmail.com
3089;3089;MÖRBYLÅNGA / ODGER;Tables & desks;3475.0;leaguel255@gmail.com
3090;3090;LINNMON / ALEX;Tables & desks;460.0;leaguel255@gmail.com
3091;3091;EKEDALEN;Tables & desks;795.0;leaguel255@gmail.com
3092;3092;BEKANT;Tables & desks;545.0;leaguel255@gmail.com
3093;3093;NORDVIKEN;Tables & desks;1495.0;leaguel255@gmail.com
3094;3094;BEKANT;Tables & desks;3249.0;leaguel255@gmail.com
3095;3095;MÖRBYLÅNGA / ODGER;Tables & desks;4265.0;leaguel255@gmail.com
3096;3096;LINNMON / KRILLE;Tables & desks;475.0;leaguel255@gmail.com
3097;3097;SLÄHULT;Tables & desks;420.0;leaguel255@gmail.com
3098;3098;BEKANT;Tables & desks;700.0;leaguel255@gmail.com
3099;3099;BEKANT;Tables & desks;725.0;leaguel255@gmail.com
3100;3100;VÄSTANBY;Tables & desks;720.0;leaguel255@gmail.com
3101;3101;BEKANT;Tables & desks;545.0;leaguel255@gmail.com
3102;3102;BEKANT;Tables & desks;2480.0;leaguel255@gmail.com
3103;3103;STENSELE / RÖNNINGE;Tables & desks;1140.0;leaguel255@gmail.com
3104;3104;NORDVIKEN / LEIFARNE;Tables & desks;2275.0;leaguel255@gmail.com
3105;3105;BEKANT;Tables & desks;1240.0;leaguel255@gmail.com
3106;3106;NORDVIKEN / LEIFARNE;Tables & desks;3165.0;leaguel255@gmail.com
3107;3107;LINNMON / KRILLE;Tables & desks;385.0;leaguel255@gmail.com
3108;3108;LINNMON / OLOV;Tables & desks;285.0;leaguel255@gmail.com
3109;3109;MÖRBYLÅNGA / BERNHARD;Tables & desks;6965.0;leaguel255@gmail.com
3110;3110;MÖCKELBY / NORRARYD;Tables & desks;4055.0;leaguel255@gmail.com
3111;3111;MÖCKELBY / HENRIKSDAL;Tables & desks;4265.0;leaguel255@gmail.com
3112;3112;BEKANT;Tables & desks;3064.0;leaguel255@gmail.com
3113;3113;BEKANT;Tables & desks;745.0;leaguel255@gmail.com
3114;3114;BEKANT;Tables & desks;2275.0;leaguel255@gmail.com
3115;3115;VÄSTANBY/VÄSTANÅ / LEIFARNE;Tables & desks;2095.0;leaguel255@gmail.com
